"","index","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","data_colheita","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","ONI","ONI_C","ONI_sub","semeadura","ano_semeadura","colheita","ano_colheita","anom.1","anom.2","anom.3","anom.4","anom.5","anom.6","fo_grupo","fs_grupo","predito"
"480",481,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2017-12-15,2018-03-15,"17/18",1,1,1,NA,NA,NA,NA,NA,NA,0.2,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"481",482,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",1,2017-12-15,2018-03-15,"17/18",0.5,0.8,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"482",483,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 01","p",1,2017-12-15,2018-03-15,"17/18",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.4,0.4,0.4,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"483",484,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 02","p",1,2017-12-15,2018-03-15,"17/18",0.2,0.8,1,NA,NA,NA,NA,NA,NA,0.1,1,1,1,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"484",485,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 03","chc",1,2017-12-15,2018-03-15,"17/18",0.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,1.5,3,3,3,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Tolerante","Neutro"
"485",486,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FP 403","p",2,2017-12-15,2018-03-15,"17/18",0.8,1.5,NA,NA,NA,NA,NA,NA,NA,0.2,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"486",487,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",2,2017-12-15,2018-03-15,"17/18",2,3.5,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,2,2,2.5,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Tolerante","Neutro"
"487",488,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",2,2017-12-15,2018-03-15,"17/18",0.5,0.8,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"488",489,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Uai","chc",2,2017-12-15,2018-03-15,"17/18",2.5,4,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"489",490,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",2,2017-12-15,2018-03-15,"17/18",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,1,2.5,4,4,4,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Pouco Tolerante","Neutro"
"490",491,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",2,2017-12-15,2018-03-15,"17/18",0.5,0.8,0.8,NA,NA,NA,NA,NA,NA,0.1,0.4,0.5,5,5,5,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Pouco Tolerante","Neutro"
"491",492,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 01","p",2,2017-12-15,2018-03-15,"17/18",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.2,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"492",493,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",2,2017-12-15,2018-03-15,"17/18",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.2,0.2,2,2,2,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"493",494,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",2,2017-12-15,2018-03-15,"17/18",0.8,2,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,1,1,1,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"494",495,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",2,2017-12-15,2018-03-15,"17/18",0.5,0.5,0.8,NA,NA,NA,NA,NA,NA,0.2,1,2.5,3,3,3,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"495",496,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",2,2017-12-15,2018-03-15,"17/18",0.5,0.8,0.8,NA,NA,NA,NA,NA,NA,0.2,0.5,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"496",497,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",3,2017-12-15,2018-03-15,"17/18",0.2,1,1.5,NA,NA,NA,NA,NA,NA,0.1,0.1,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"497",498,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",3,2017-12-15,2018-03-15,"17/18",0.5,1,NA,NA,NA,NA,NA,NA,NA,0.2,4.5,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"498",499,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",3,2017-12-15,2018-03-15,"17/18",0.5,0.8,0.8,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.2,0.2,0.5,0.5,0.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"499",500,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",3,2017-12-15,2018-03-15,"17/18",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,1.5,1.5,1.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"500",501,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 01","p",3,2017-12-15,2018-03-15,"17/18",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,1,1,1,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"501",502,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",3,2017-12-15,2018-03-15,"17/18",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.2,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"502",503,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",3,2017-12-15,2018-03-15,"17/18",0.1,0.8,NA,NA,NA,NA,NA,NA,NA,0.1,0.8,2,2,2,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"503",504,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 02","p",3,2017-12-15,2018-03-15,"17/18",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,2.5,2.5,2.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"504",505,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FS 305","calima",3,2017-12-15,2018-03-15,"17/18",0.5,2,NA,NA,NA,NA,NA,NA,NA,0.8,1.5,1.5,1.5,1.5,6,6,6,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Pouco Tolerante","Neutro"
"505",506,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",3,2017-12-15,2018-03-15,"17/18",0.8,2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,1,1,1,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"506",507,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 03","chc",3,2017-12-15,2018-03-15,"17/18",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,4.5,4.5,4.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"507",508,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",3,2017-12-15,2018-03-15,"17/18",0.2,1.5,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,2,2,2,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"508",509,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",3,2017-12-15,2018-03-15,"17/18",0.5,2,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,4,4,4,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"509",510,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",3,2017-12-15,2018-03-15,"17/18",0.3,0.3,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,0.8,0.8,1,5,5,5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Pouco Tolerante","Neutro"
"510",511,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",3,2017-12-15,2018-03-15,"17/18",0.1,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"511",512,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",4,2017-12-15,2018-03-15,"17/18",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,1.5,3,4.5,4.5,4.5,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"512",513,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",4,2017-12-15,2018-03-15,"17/18",0.2,1.5,NA,NA,NA,NA,NA,NA,NA,0.3,1,1,3,5.5,5.5,5.5,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Pouco Tolerante","Neutro"
"513",514,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",4,2017-12-15,2018-03-15,"17/18",0.1,0.1,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.5,1.5,2,4.5,4.5,4.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Pouco Tolerante","Neutro"
"514",515,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",4,2017-12-15,2018-03-15,"17/18",0.5,0.8,0.5,NA,NA,NA,NA,NA,NA,0.1,0.5,1.5,2,3,3,3,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"515",516,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",4,2017-12-15,2018-03-15,"17/18",0.1,1,1,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,1.5,1.5,1.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"516",517,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Sabi<e1>","chc",4,2017-12-15,2018-03-15,"17/18",0.5,0.8,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"517",518,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",4,2017-12-15,2018-03-15,"17/18",1,2,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.8,0.8,0.8,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Muito Tolerante","Neutro"
"518",519,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",4,2017-12-15,2018-03-15,"17/18",0.1,0.5,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"519",520,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",4,2017-12-15,2018-03-15,"17/18",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.8,3.5,6,6,6,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Pouco Tolerante","Neutro"
"520",521,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 02","p",4,2017-12-15,2018-03-15,"17/18",0.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.8,2,3.5,3.5,3.5,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Tolerante","Neutro"
"521",522,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",4,2017-12-15,2018-03-15,"17/18",0.1,0.8,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.5,1,1,1,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"522",523,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",4,2017-12-15,2018-03-15,"17/18",0.1,0.5,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.8,2,3,3,3,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Tolerante","Neutro"
"523",524,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","C 10-6-91","chc",4,2017-12-15,2018-03-15,"17/18",0.8,2,NA,NA,NA,NA,NA,NA,NA,0.8,1,2.5,4,5.5,5.5,5.5,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Pouco Tolerante","Neutro"
"524",525,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 01","p",4,2017-12-15,2018-03-15,"17/18",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.1,0.2,0.2,0.2,0.2,3.5,3.5,3.5,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Muito Tolerante","Neutro"
"525",526,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",4,2017-12-15,2018-03-15,"17/18",0.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Tolerante","Tolerante","Neutro"
"526",527,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 03","chc",4,2017-12-15,2018-03-15,"17/18",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.8,2,2,3.5,5,5,5,NA,NA,NA,NA,"-0,796666666666667","La Niña","LNW","D",2017,"M",2018,-0.34,-0.84,-0.97,-0.85,-0.7,-0.5,"Muito Tolerante","Pouco Tolerante","Neutro"
"527",528,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 5","chc",1,2013-12-16,2014-03-16,"13/14",0.6,NA,1.2,NA,1.4,1.6,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Tolerante","Muito Tolerante","Neutro"
"528",529,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Ametista","chc",1,2013-12-16,2014-03-16,"13/14",0.2,NA,0.4,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Tolerante","Neutro"
"529",530,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.6,NA,0.6,0.8,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"530",531,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.4,NA,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Tolerante","Neutro"
"531",532,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",1,2013-12-16,2014-03-16,"13/14",1,NA,1.6,NA,2,2.6,NA,NA,NA,0.2,NA,0.2,NA,0.6,NA,1,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Tolerante","Muito Tolerante","Neutro"
"532",533,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",1,2013-12-16,2014-03-16,"13/14",0.6,NA,2,NA,2,2,NA,NA,NA,0.2,NA,1.4,NA,1.8,NA,2.2,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Tolerante","Tolerante","Neutro"
"533",534,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",1,2013-12-16,2014-03-16,"13/14",0.2,NA,1.2,NA,1.2,1.4,NA,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"534",535,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR 139","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.8,NA,1.4,1.8,NA,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Tolerante","Muito Tolerante","Neutro"
"535",536,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Andorinha","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,1,NA,1,1,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"536",537,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.6,NA,0.8,1,NA,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"537",538,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.6,NA,1,1,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"538",539,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",1,2013-12-16,2014-03-16,"13/14",0.2,NA,0.4,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Tolerante","Neutro"
